name,title,url,author,publisher,issued,publisher_classification,description,tags,license_id,license_url,license_notes,place,location,country,language,status,metadatacreated,generator,api_endpoint,api_type,full_metadata_download
dados-abertos-governo-de-pernambuco,Dados abertos – Governo de Pernambuco,http://www.dadosabertos.pe.gov.br/,"State of Pernambuco, Brazil","State of Pernambuco, Brazil",,Government,"Open Data portal of the state of PE, in Brazil","local-government,br-PE",,,,"PE, Brazil","-8.451, -37.683",BR,pt,active,2018-09-12T10:58:52Z,,,,
dados-recife,Dados Recife,http://dados.recife.pe.gov.br,"Município de Recife (City of Recife, Pernambuco, Brazil)","Município de Recife (City of Recife, Pernambuco, Brazil)",,Government,"Open Data portal of the city of Recife, PE, in Brazil","city,local-government,br-PE,Recife,CKAN",,,,"Recife, PE, Brazil","-8.059, -34.805",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dados.recife.pe.gov.br/api/3,CKAN API,
dados-abertos-curitiba,Dados Abertos Curitiba,http://www.curitiba.pr.gov.br/dadosabertos/,"Município de Curitiba (City of Curitiba, Paraná, Brazil)","Município de Curitiba (City of Curitiba, Paraná, Brazil)",,Government,"Open Data portal of the city of Curitiba, PR, in Brazil","city,local-government,br-PR,Curitiba",,,,"Curitiba, PR, Brazil","-25.4321, -49.2723",BR,pt,active,2018-09-12T10:58:52Z,,,,
datario,data.rio,http://data.rio/,"Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)","Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)",,Government,"Open Data portal of the city of Rio de Janeiro, RJ, in Brazil","city,local-government,br-RJ,Rio de Janeiro,CKAN",,,,"Rio de Janeiro, RJ, Brazil","-22.9122, -43.2092",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://data.rio/api/3,CKAN API,
dados-geograficos-abertos-da-cidade-do-rio-de-janeiro,Dados Geográficos Abertos da Cidade do Rio de Janeiro,http://portalgeo.pcrj.opendata.arcgis.com/,"Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)","Município do Rio de Janeiro (City of Rio de Janeiro, RJ, Brazil)",,Government,"Open Data portal of the city of Rio de Janeiro, RJ, in Brazil","city,local-government,br-RJ,Rio de Janeiro",,,,"Rio de Janeiro, RJ, Brazil","-22.9122, -43.2092",BR,pt,active,2018-09-12T10:58:52Z,,,,
dados-rs,Dados RS,http://dados.rs.gov.br/,"State of Rio Grande do Sul, Brazil","State of Rio Grande do Sul, Brazil",,Government,"Open Data portal of the state of RS, in Brazil","local-government,br-RS,CKAN",,,,"RS, Brazil","-29.869, -53.745",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dados.rs.gov.br/api/3,CKAN API,
datapoa,Dados Abertos POA,https://dados.portoalegre.rs.gov.br/,"Município de Porto Alegre (City of Porto Alegre, Rio Grande do Sul, Brazil)","Município de Porto Alegre (City of Porto Alegre, Rio Grande do Sul, Brazil)",,Government,"Open Data portal of the city of Porto Alegre, RS, in Brazil","city,local-government,br-RS,Porto Alegre,CKAN",,,,"Porto Alegre, RS, Brazil","-30.05, -51.262",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://www.datapoa.com.br/api/3,CKAN API,
governo-aberto-sp,Governo Aberto SP,http://www.governoaberto.sp.gov.br/,"State of São Paulo, Brazil","State of São Paulo, Brazil",,Government,"Open Data portal of the state of SP, in Brazil","local-government,br-SP,CKAN",,,,"SP, Brazil","-22.004, -49.054",BR,pt,active,2018-09-12T10:58:52Z,CKAN,https://dados.portoalegre.rs.gov.br/api/3,CKAN API,
programa-de-dados-abertos-do-parlamento,Programa de Dados Abertos do Parlamento,http://www.camara.sp.gov.br/transparencia/dados-abertos/,"Parliament of the city of São Paulo, SP, Brazil","Parliament of the city of São Paulo, SP, Brazil",,Government,"Open Data portal of the local parliament of the city of São Paulo, SP, in Brazil","city,local-government,br-SP,São Paulo",,,,"São Paulo, SP, Brazil","-23.5527, -46.6315",BR,pt,active,2018-09-12T10:58:52Z,,,,
dados-abertos-legislativos-senado-federal,Dados Abertos Legislativos – Senado Federal,http://dadosabertos.senado.gov.br/,Brazilian Senate,Brazilian Senate,,Government,,CKAN,,,,Brazil,"-10.57, -53.35",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dadosabertos.senado.gov.br/api/3,CKAN API,
dados-abertos-tce-rs,Dados Abertos TCE-RS,http://dados.tce.rs.gov.br/,"Tribunal de Contas do Estado do Rio Grande do Sul (Court of Accounts of the State of Rio Grande do Sul, Brazil)","Tribunal de Contas do Estado do Rio Grande do Sul (Court of Accounts of the State of Rio Grande do Sul, Brazil)",,Government,,"local-government,br-RS,CKAN",,,,"RS, Brazil","-29.869, -53.745",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dados.tce.rs.gov.br/api/3,CKAN API,
dados-abertos-mprs,Dados Abertos MPRS,http://dados.mprs.mp.br/,"Ministério Público do Rio Grande do Sul (State Attorney of Rio Grande do Sul, Brazil)","Ministério Público do Rio Grande do Sul (State Attorney of Rio Grande do Sul, Brazil)",,Government,,"local-government,br-RS",,,,"RS, Brazil","-29.869, -53.745",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-da-transparencia-municipal,Portal da Transparência Municipal,http://transparencia.tce.sp.gov.br/,"Tribunal de Contas do Estado de São Paulo (Court of Accounts of the State of São Paulo, Brazil)","Tribunal de Contas do Estado de São Paulo (Court of Accounts of the State of São Paulo, Brazil)",,Government,,"local-government,br-SP",,,,"SP, Brazil","-22.004, -49.054",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-dos-dados-abertos-tcern,Portal dos Dados Abertos TCE/RN,http://apidadosabertos.tce.rn.gov.br/,"Tribunal de Contas do Estado do Rio Grande do Norte (Court of Accounts of the State of Rio Grande do Norte, Brazil)","Tribunal de Contas do Estado do Rio Grande do Norte (Court of Accounts of the State of Rio Grande do Norte, Brazil)",,Government,,"local-government,br-RN",,,,"RN, Brazil","-5.665, -36.519",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-de-dados-abertos-da-cidade-de-sao-paulo,Portal de Dados Abertos da Cidade de São Paulo,http://dados.prefeitura.sp.gov.br/,"Município de São Paulo (City of São Paulo, SP, Brazil)","Município de São Paulo (City of São Paulo, SP, Brazil)",,Government,"Open Data portal of the city of São Paulo, SP, in Brazil","city,local-government,br-SP,São Paulo,CKAN",,,,"São Paulo, SP, Brazil","-23.5527, -46.6315",BR,pt,active,2018-09-12T10:58:52Z,CKAN,http://dados.prefeitura.sp.gov.br/api/3,CKAN API,
camara-de-itabira-dados-abertos,Câmara de Itabira – Dados Abertos,http://www.itabira.cam.mg.gov.br/dados-abertos,"Parliament of the city of Itabira, MG, Brazil","Parliament of the city of Itabira, MG, Brazil",,Government,"Open Data portal of the local parliament of the city of Itabira, MG, in Brazil","city,local-government,br-MG,Itabira",,,,"Itabira, MG, Brazil","-19.62, -43.2298",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-dos-dados-abertos-da-alesp-alspgovbr,Portal dos Dados Abertos da Alesp – al.sp.gov.br,https://www.al.sp.gov.br/dados-abertos/,"Parilament of the State of São Paulo, Brazil","Parilament of the State of São Paulo, Brazil",,Government,"Open Data portal of the local parliament of the state of SP, in Brazil","local-government,br-SP",,,,"SP, Brazil","-22.004, -49.054",BR,pt,active,2018-09-12T10:58:52Z,,,,
transparencia-anapois-dados-abertos,Transparência Anápois – Dados Abertos,http://www.transparencia.anapolis.go.gov.br/transparencia/dadosAbertos.jsf,"Município de Anápolis (City of Anápolis, Goiás, Brazil)","Município de Anápolis (City of Anápolis, Goiás, Brazil)",,Government,"Open Data portal of the city of Anápolis, GO, in Brazil","city,local-government,br-GO,Anápolis",,,,"Anápolis, GO, Brazil","-16.3353, -48.9544",BR,pt,active,2018-09-12T10:58:52Z,,,,
download-de-bases-transparencia,Download de Bases – TRANSPARÊNCIA,http://www.transparencia.mt.gov.br/downloads-de-bases,"State of Mato Grosso, Brazil","State of Mato Grosso, Brazil",,Government,"Open Data portal of the state of MT, in Brazil","local-government,br-MT",,,,"MT, Brazil","-12.19, -55.459",BR,pt,active,2018-09-12T10:58:52Z,,,,
dados-pb,Dados PB,http://dados.pb.gov.br,"State of Paraíba, Brazil","State of Paraíba, Brazil",,Government,"Open Data portal of the state of PB, in Brazil","local-government,br-PB",,,,"PB, Brazil","-7.1336, -36.7355",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-da-transparencia-dados-abertos,Portal da Transparência – Dados Abertos,http://transparencia.campinas.sp.gov.br/,"Município de Campinas (City of Campinas, SP, Brazil)","Município de Campinas (City of Campinas, SP, Brazil)",,Government,"Open Data portal of the city of Campinas, SP, in Brazil","city,local-government,br-SP,Campinas",,,,"Campinas, SP, Brazil","-22.9078, -47.0606",BR,pt,active,2018-09-12T10:58:52Z,,,,
dados-abertos-tcemg,Dados Abertos – TCEMG,https://dadosabertos.tce.mg.gov.br/,"Tribunal de Contas do Estado de Minas Gerais (Court of Accounts of the State of Minas Gerais, Brazil)","Tribunal de Contas do Estado de Minas Gerais (Court of Accounts of the State of Minas Gerais, Brazil)",,Government,,"local-government,br-MG",,,,"MG, Brazil","-18.511, -44.198",BR,pt,active,2018-09-12T10:58:52Z,,,,
portal-da-transparencia-e-mobilidade-urbana-de-natal,Portal da Transparência e Mobilidade Urbana de Natal,http://dados.natal.br/,"Município de Natal (City of Natal, RN, Brazil)","Município de Natal (City of Natal, RN, Brazil)",,Government,"Open Data portal of the city of Natal, RN, in Brazil","city,local-government,br-RN,Natal,CKAN",,,,"Natal, RN, Brazil","-5.813, -35.2",BR,pt,active,2019-06-03T15:40:44Z,CKAN,http://dados.natal.br/api/3,CKAN API,
dados-abertos-portal-da-transparencia-de-pernambuco,Dados Abertos – Portal da Transparência de Pernambuco,http://web.transparencia.pe.gov.br/dados-abertos/,"State of Pernambuco, Brazil","State of Pernambuco, Brazil",,Government,"Open Data portal of the state of PE, in Brazil","local-government,br-PE,CKAN",,,,"PE, Brazil","-8.451, -37.683",BR,pt,active,2019-06-03T15:40:44Z,CKAN,http://web.transparencia.pe.gov.br/api/3,CKAN API,
dados-abertos-tribunal-de-contas-do-estado-de-pernambuco,Dados Abertos – Tribunal de Contas do Estado de Pernambuco,https://www.tce.pe.gov.br/internet/index.php/dados-abertos,"Tribunal de Contas do Estado de Pernambuco (Court of Accounts of the State of Pernambuco, Brazil)","Tribunal de Contas do Estado de Pernambuco (Court of Accounts of the State of Pernambuco, Brazil)",,Government,,"local-government,br-PE",,,,"PE, Brazil","-8.451, -37.683",BR,pt,active,2019-06-03T15:40:44Z,,,,
dados-abertos-prefeitura-de-belo-horizonte,Portal de Dados Abertos – Prefeitura de Belo Horizonte,https://dados.pbh.gov.br/,"Município de Belo Horizonte (City of Belo Horizonte, MG, Brazil)","Município de Belo Horizonte (City of Belo Horizonte, MG, Brazil)",,Government,"Open data portal of the city of Belo Horizonte, MG, Brazil","local-government,br-MG,CKAN",,,,"Belo Horizonte, MG, Brazil","-19.9233, -43.9453",BR,pt,active,2019-06-03T15:40:44Z,CKAN,https://dados.pbh.gov.br/api/3,CKAN API,
state_of_washington,Washington,http://data.wa.gov/,State of Washington,State of Washington,,Government,Public Open Data of the State of Washington,ctic unitedstates,,,,"Washington, United States","47.034922, -122.895756",US,en,active,2011-06-27T18:16:05.479Z,,,Socrata Open Data API (SODA),
state_of_washington,Washington,http://geo.wa.gov,State of Washington,State of Washington,,Government,Geospatial open data from the State of Washington,unitedstates,,,,"Washington, United States","47.034922, -122.895756",US,en,active,,,,Esri ArcGIS Online,
state_of_washington,Washington,http://fiscal.wa.gov,State of Washington,State of Washington,,Government,Fiscal open data for state of Washington,finance unitedstates,,,,"Washington, United States","47.034922, -122.895756",US,en,active,,,,,
portal-de-dados-abertos-da-camara-legislativa-do-distrito-federal,Portal de Dados Abertos da Câmara Legislativa do Distrito Federal,http://dadosabertos.cl.df.gov.br/,,,,Government,"Open Data portal of the local parliament of the state of DF, in Brazil","local-government,br-DF",,,,"DF, Brazil",,BR,pt,active,2019-09-23T14:22:38Z,,,,
stat-uz,The State Committee of the Republic of Uzbekistan on Statistics,https://stat.uz/en/,Republic of Uzbekistan,The State Committee of the Republic of Uzbekistan on Statistics,2006-03-23,Government,The official website of the State Committee of the Republic of Uzbekistan on Statistics is an executive body of state power that implements a unified policy in the field of statistics.,"statistics,Uzbekistan",cc-by-sa,https://creativecommons.org/licenses/by/4.0/,,Uzbekistan,"41.316667, 69.266667",UZ,em,active,2020-07-07T14:50:00Z,,,,https://stat.uz/en/open-data/181-ofytsyalnaia-statystyka-en/6405-31422343254
data-gov-uz,Open Data Portal of Uzbekistan,https://data.gov.uz/en,Republic of Uzbekistan,The State Committee of the Republic of Uzbekistan on Statistics,2015-03-30,Government,"This is the State information resource on the Internet, consisting of a set of software and hardware and is designed to accommodate a public government information in the form of open data.",Uzbekistan,other-at,https://lex.uz/docs/4277342,,Uzbekistan,"41.316667, 69.266667",UZ,en,active,2020-07-07T14:50:00Z,,http://data.gov.uz/uz/api/v1/json/dataset?access_key,,
transport-for-nsw,Transport for NSW Open Data Hub,https://opendata.transport.nsw.gov.au/,Transport for NSW,Transport for NSW,2016-04-18,Government,"The Open Data Hub is the open data portal for all Transport for NSW (TfNSW) open data. It is home to over 1000 resources including datasets and APIs which are accessible by anyone, for any purpose. Creating an account is quick, easy and free.

The Open Data Hub is also home to the Open Data Forum, where you can go to seek advice from our community of developers, discuss ideas, request data, brag about your latest creation with our data, or simply browse posts from a wide range of categories.

Transport for NSW is a state government agency in Australia.","transportation,local-government,nsw,au",cc-by,,,"New South Wales, Australia","-32, 147",AU,en,active,2021-08-24T00:00:00Z,,,,
